"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2025-01-01 ~ 2025-12-28"
"실거래구분 : 아파트(매매)"
"주소구분 : 지번주소"
"시도 : 울산광역시"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"NO","시군구","번지","본번","부번","단지명","전용면적(㎡)","계약년월","계약일","거래금액(만원)","동","층","매수자","매도자","건축년도","도로명","해제사유발생일","거래유형","중개사소재지","등기일자"
"6835","울산광역시 중구 유곡동","215","0215","0000","우정혁신도시2차동원로얄듀크","84.9913","202507","19","64,900","206","15","개인","개인","2014","종가4길 10","-","중개거래","울산 중구","25.10.01"
"6836","울산광역시 남구 선암동","156-4","0156","0004","동양","58.0200","202507","19","9,500","-","4","개인","개인","1987","산업로339번길 38-27","-","중개거래","울산 남구","25.09.30"
"6837","울산광역시 남구 선암동","537-1","0537","0001","삼익세라믹","76.5300","202507","19","16,500","-","11","개인","개인","1990","두왕로190번길 77","20250827","중개거래","울산 남구","-"
"6838","울산광역시 남구 선암동","537-1","0537","0001","삼익세라믹","76.5300","202507","19","16,500","2","11","개인","개인","1990","두왕로190번길 77","-","중개거래","울산 남구","25.09.22"
"6839","울산광역시 남구 무거동","1539","1539","0000","무거한라4차","84.5900","202507","19","32,800","4차","6","개인","개인","1997","대학로147번길 89","-","중개거래","울산 울주군","25.11.14"
"6840","울산광역시 중구 태화동","257","0257","0000","우정혁신엘에이치2단지","59.9800","202507","19","37,600","-","8","개인","개인","2014","종가로 142","-","중개거래","울산 중구","-"
"6841","울산광역시 중구 태화동","257","0257","0000","우정혁신엘에이치2단지","59.9800","202507","19","34,900","201","3","개인","개인","2014","종가로 142","-","중개거래","울산 중구","25.09.30"
"6842","울산광역시 남구 달동","809-1","0809","0001","달동SKVIEW","59.7600","202507","19","32,900","102","19","개인","개인","1999","중앙로128번길 54","-","중개거래","울산 남구","25.10.30"
"6843","울산광역시 중구 남외동","500","0500","0000","에일린의뜰","84.9920","202507","19","53,600","105","12","개인","개인","2007","남외1길 105","-","중개거래","울산 중구","25.10.29"
"6844","울산광역시 중구 장현동","191","0191","0000","에일린의뜰2차아파트","84.9643","202507","19","49,700","105","10","개인","개인","2013","종가로 730","-","중개거래","울산 중구","25.09.30"
"6845","울산광역시 남구 삼산동","324-17","0324","0017","한화꿈에그린아파트2단지","127.4689","202507","19","57,500","202","20","개인","개인","2010","산업로613번길 29","-","중개거래","울산 남구","25.11.28"
"6846","울산광역시 동구 서부동","1055","1055","0000","울산지웰시티자이2단지","84.9839","202507","19","53,700","208","14","개인","개인","2023","서부로 51","-","중개거래","울산 동구","25.09.10"
"6847","울산광역시 동구 서부동","248-24","0248","0024","서부성원상떼빌","84.8500","202507","19","29,200","-","6","개인","개인","2005","봉수로 450","20250719","중개거래","울산 동구","-"
"6848","울산광역시 동구 서부동","248-24","0248","0024","서부성원상떼빌","84.8500","202507","19","29,200","-","6","개인","개인","2005","봉수로 450","20250719","중개거래","울산 동구","-"
"6849","울산광역시 동구 서부동","248-24","0248","0024","서부성원상떼빌","84.8500","202507","19","29,200","106","6","개인","개인","2005","봉수로 450","-","중개거래","울산 동구","25.09.17"
"6850","울산광역시 동구 서부동","257-4","0257","0004","현대패밀리서부","49.8500","202507","19","6,550","109","1","개인","개인","1992","방어진순환도로 995","-","중개거래","울산 동구","25.08.18"
"6851","울산광역시 동구 서부동","257-30","0257","0030","현대패밀리서부2","59.9800","202507","19","12,000","203","6","개인","개인","1995","방어진순환도로 999","-","중개거래","울산 동구","25.09.30"
"6852","울산광역시 동구 서부동","248-24","0248","0024","서부성원상떼빌","84.8500","202507","19","31,000","103","20","개인","개인","2005","봉수로 450","-","중개거래","울산 동구","25.10.29"
"6853","울산광역시 남구 신정동","1919","1919","0000","문수로대공원에일린의뜰","84.8107","202507","19","96,500","105동","4","개인","개인","2023","문수로463번길 6","-","직거래","-","25.11.18"
"6854","울산광역시 남구 신정동","319","0319","0000","강변센트럴하이츠","138.1210","202507","19","72,000","108","1","개인","개인","2011","중앙로290번길 53","-","중개거래","울산 남구","25.10.24"
"6855","울산광역시 남구 야음동","881","0881","0000","롯데캐슬골드2단지","84.9600","202507","19","52,900","206","7","개인","개인","2008","신선로 46","-","중개거래","울산 남구","25.08.29"
"6856","울산광역시 남구 야음동","937","0937","0000","힐스테이트수암(1단지)","84.7267","202507","19","75,000","-","21","개인","개인","2019","중앙로47번길 27","-","중개거래","울산 남구","-"
"6857","울산광역시 남구 야음동","937","0937","0000","힐스테이트수암(1단지)","84.7267","202507","19","75,000","-","21","개인","개인","2019","중앙로47번길 27","20251209","중개거래","울산 남구","-"
"6858","울산광역시 남구 야음동","789-105","0789","0105","쌍용스윗닷홈","84.9700","202507","19","57,000","-","7","개인","개인","2004","야음로 33","-","중개거래","울산 남구","-"
"6859","울산광역시 남구 야음동","942","0942","0000","울산대현시티프라디움","84.0340","202507","19","70,000","101동","18","개인","개인","2022","수암로190번길 17","-","중개거래","울산 남구","25.07.29"
"6860","울산광역시 남구 야음동","911","0911","0000","대현더샵","68.6320","202507","19","66,000","207동","4","개인","개인","2018","야음로26번길 34","-","중개거래","울산 남구","25.07.25"
"6861","울산광역시 중구 복산동","770","0770","0000","번영로효성해링턴플레이스2차아파트","71.7336","202507","19","44,000","204동","1","개인","개인","2015","번영로 445","-","중개거래","울산 중구","25.10.15"
"6862","울산광역시 남구 옥동","255-2","0255","0002","옥동삼익","59.6400","202507","19","45,900","102","15","개인","개인","1999","문수로302번길 9","-","중개거래","울산 남구","25.09.30"
"6863","울산광역시 북구 중산동","622","0622","0000","중산현대","78.4800","202507","19","8,200","202","4","법인","개인","1995","이화5길 20","-","중개거래","울산 북구","25.07.23"
"6864","울산광역시 울주군 온산읍 덕신리","1329-2","1329","0002","온산동원아파트1차","59.9400","202507","19","13,500","101","5","개인","개인","1997","영남7길 13","-","중개거래","울산 울주군","25.09.24"
"6865","울산광역시 울주군 범서읍 구영리","796-2","0796","0002","한신","57.9000","202507","19","12,800","203","4","개인","개인","1994","점촌4길 77","-","중개거래","울산 울주군","25.08.22"
"6866","울산광역시 북구 송정동","1207-3","1207","0003","울산송정한양수자인","84.9843","202507","19","56,200","102동","21","개인","개인","2019","박상진3로 25","-","중개거래","울산 북구","25.08.29"
"6867","울산광역시 울주군 청량읍 상남리","696-2","0696","0002","덕하한양수자인","57.8700","202507","19","24,600","103동","7","개인","개인","2018","덕하로 182","-","중개거래","울산 울주군","25.10.27"
"6868","울산광역시 울주군 청량읍 상남리","696-1","0696","0001","울산덕하신일해피트리","74.9663","202507","19","33,500","105동","4","개인","개인","2019","삼정로 811","-","중개거래","울산 울주군","25.10.24"
"6869","울산광역시 북구 염포동","326","0326","0000","염포성원상떼빌","59.8900","202507","19","17,700","101","5","개인","개인","2004","염포로 685","-","중개거래","울산 북구","25.11.14"
"6870","울산광역시 울주군 범서읍 천상리","651","0651","0000","청구제네스","60.0000","202507","19","14,300","101","6","개인","개인","2002","천상5길 22-6","-","중개거래","울산 울주군","25.07.28"
"6871","울산광역시 울주군 청량읍 삼정리","755","0755","0000","쌍용하나빌리지","84.7600","202507","19","12,500","304","1","개인","개인","1999","삼정로 92","-","중개거래","울산 울주군","25.08.20"
"6872","울산광역시 울주군 청량읍 삼정리","755","0755","0000","쌍용하나빌리지","59.9400","202507","19","10,200","103","1","개인","개인","1999","삼정로 92","-","중개거래","울산 울주군","25.08.20"
"6873","울산광역시 울주군 온양읍 대안리","196","0196","0000","울산온양대우","59.9500","202507","19","14,000","108","7","개인","개인","1998","솔밭1길 12","-","중개거래","울산 울주군","25.10.20"
"6874","울산광역시 울주군 범서읍 구영리","796-2","0796","0002","한신","57.9000","202507","19","10,500","203","11","개인","개인","1994","점촌4길 77","-","중개거래","울산 울주군","25.07.22"
"6875","울산광역시 북구 화봉동","1471","1471","0000","화봉휴먼시아","84.9500","202507","19","37,500","302","4","개인","개인","2009","화산로 19","-","중개거래","울산 북구","25.08.22"
"6876","울산광역시 북구 매곡동","864","0864","0000","월드메르디앙월드시티","104.1191","202507","19","41,500","105","24","개인","개인","2011","매산로 65","-","중개거래","울산 북구","25.11.17"
"6877","울산광역시 북구 매곡동","966","0966","0000","매곡에듀파크에일린의뜰","59.9945","202507","19","32,500","-","2","개인","개인","2021","신천로 103","-","중개거래","울산 북구","-"
"6878","울산광역시 북구 매곡동","897","0897","0000","드림인시티에일린의뜰1차","84.9044","202507","19","43,400","105동","12","개인","개인","2017","호계매곡1로 31","-","중개거래","울산 북구","25.09.19"
"6879","울산광역시 북구 매곡동","895","0895","0000","드림인시티에일린의뜰2차","104.8541","202507","19","55,800","205동","16","개인","개인","2017","호계매곡1로 32","-","중개거래","울산 북구","25.10.31"
"6880","울산광역시 울주군 범서읍 천상리","299-1","0299","0001","천상동아","129.4200","202507","19","28,800","103","2","개인","개인","1998","대동길 34","-","중개거래","울산 울주군","25.09.09"
"6881","울산광역시 북구 명촌동","BL-115","0115","0000","평창리비에르3차","84.9841","202507","18","30,000","311","13","개인","개인","2003","명촌15길 10","-","중개거래","울산 북구","25.09.26"
"6882","울산광역시 북구 매곡동","917","0917","0000","오토밸리로효성해링턴플레이스아파트","84.7991","202507","18","36,000","-","7","개인","개인","2016","신천로 105","20250718","중개거래","울산 북구","-"
"6883","울산광역시 울주군 범서읍 구영리","208","0208","0000","풍경채","84.8999","202507","18","43,200","105","15","개인","개인","2007","구영로 75-26","-","중개거래","울산 울주군","25.07.18"
"6884","울산광역시 울주군 범서읍 구영리","205","0205","0000","동문굿모닝힐","81.5678","202507","18","43,500","103","16","개인","개인","2007","구영로 75-25","-","중개거래","울산 울주군","25.09.26"
"6885","울산광역시 북구 매곡동","966","0966","0000","매곡에듀파크에일린의뜰","59.9945","202507","18","36,200","104동","4","개인","개인","2021","신천로 103","-","중개거래","울산 북구, 울산 중구","25.08.14"
"6886","울산광역시 북구 매곡동","895","0895","0000","드림인시티에일린의뜰2차","84.8412","202507","18","43,200","209동","3","개인","개인","2017","호계매곡1로 32","-","중개거래","울산 북구, 울산 중구","25.09.30"
"6887","울산광역시 울주군 범서읍 굴화리","743-2","0743","0002","문수산동원로얄듀크","84.9992","202507","18","61,500","106동","8","개인","개인","2017","장검길 60","-","중개거래","울산 남구","25.09.30"
"6888","울산광역시 북구 산하동","969-1","0969","0001","울산블루마시티서희스타힐스블루원아파트","84.5645","202507","18","31,500","103동","31","개인","개인","2016","산하중앙3로 142","-","중개거래","울산 북구","25.09.09"
"6889","울산광역시 울주군 범서읍 굴화리","743-2","0743","0002","문수산동원로얄듀크","84.9992","202507","18","61,500","-","8","개인","개인","2017","장검길 60","20250722","중개거래","울산 남구","-"
"6890","울산광역시 북구 송정동","1237-2","1237","0002","울산송정반도유보라아이비파크","84.9456","202507","18","61,000","106동","10","개인","개인","2019","화산로 104","-","중개거래","울산 북구","25.10.10"
